-99.8658984375,43.850625,1645.3403091798878
-90.8822265625,44.5163183594,987.7847778386885
-95.7935839844,44.7948242188,1368.5802062591526
-100.020537109,45.4070654297,1405.1017624369065
-94.0758105469,45.3471386719,1205.568691494062
-99.7200976563,46.0794238281,1583.7849287207312
-103.754238281,44.6814550781,1505.5928966453066
-99.0609960938,45.488515625,1460.5606673361474
-98.008515625,47.9012988281,1202.05563026346
-99.5228222656,45.8834765625,1313.668398759322
-96.53984375,44.8856152344,1428.0948970157492
-94.3842773438,44.2247265625,1182.3782546906777
-106.174355469,44.2962158203,1625.8033545296096
-100.297109375,45.0599804687,1374.735359249525
-103.809541016,45.0639257812,1879.6093578768869
-100.295849609,45.2852001953,1565.193203091012
-103.410839844,45.5872900391,1626.866650715428
-100.90640625,43.8877783203,1695.9386079240471
-99.8507910156,45.7328417969,1455.4389267973695
-95.425390625,45.5892480469,1375.3437301284043
-98.0967871094,46.888984375,1502.9673291910158
-103.336347656,48.4949609375,1715.851428113108
-92.1437207031,45.8295117187,1110.3823768729974
-93.0844433594,45.6149316406,1161.1871104267054
-98.1431347656,44.8927050781,1383.4846510972225
-105.204482422,45.8131933594,1815.0822274672555
-90.45734375,45.9296582031,1071.7429786739294
-93.9575976563,46.1504052734,1175.9089045897897
-102.928740234,44.6031835938,1857.1191754072918
-97.4811914063,45.6729833984,1314.1362835527818
-92.3435644531,45.9804101563,1103.6081716140573
-98.5409667969,45.8939941406,1326.2983663219852
-90.4078710938,47.3521728516,1012.1705474452716
-93.9088378906,46.1795703125,1105.5765367969786
-96.3885839844,47.6151220703,1267.9894841279418
-94.1554882813,46.1856738281,1232.5210100625354
-98.869609375,45.4531542969,1409.7436201340786
-92.5359179687,45.8414990234,1131.845436075852
-99.4209277344,45.6810107422,1503.7865233021219
-99.9070214844,43.5176123047,1312.6555592270554
-92.81140625,46.3223535156,965.2369911818811
-97.6259570312,45.7417480469,1215.1859446850929
-95.513984375,43.7766796875,1384.6020804497218
-98.8198242188,45.8823925781,1621.5878837408786
-101.284453125,44.2344726562,1411.9621810381507
-92.9130957031,45.7828955078,1164.754519517894
-98.3186425781,46.5904003906,1159.237738413941
-94.2286914062,45.8013330078,1341.1404509465865
-94.9679785156,46.324453125,1132.361561449632
-106.837236328,46.8805175781,1584.5967919448613
-102.887587891,45.3622265625,1567.1217199284338
-92.1386328125,45.6430761719,1435.5741360679865
-100.962207031,46.8389746094,1386.9204473960956
-97.3133496094,45.5939013672,1448.7920016648322
-97.5300878906,48.3012011719,1315.3941022601844
-92.2831054687,46.0134277344,1341.0105270739523
-88.0966992188,45.9815722656,956.9837970834019
-101.118154297,47.8160400391,1622.4261732240263
-96.4258398437,46.5171191406,1443.2845230031414
-96.8341210937,44.3031982422,1405.3799273223758
-100.133066406,44.6074023438,1416.6062209859308
-100.549882813,45.5815820313,1444.731730955406
-99.4553613281,46.7908154297,1448.2469947431923
-93.5633105469,43.9350976563,1108.8886390291057
-96.6030273438,46.3521191406,1154.3767472099842
-108.39984375,44.6946191406,1647.296251868724
-98.9674023437,44.6801806641,1466.181057000118
-99.7514648438,46.4867578125,1472.0920662234987
-101.708740234,46.5149023438,1357.4806970534357
-87.6295117187,45.6772070312,868.4913810473581
-83.1108789062,47.2722802734,702.3878316137414
-100.454824219,46.0520019531,1416.1189537732598
-92.5723046875,44.7944140625,1119.941611878426
-99.2626074219,45.2545947266,1547.8544736558833
-99.9124414062,47.8255419922,1337.1592700817557
-95.6458691406,46.8797119141,1057.496847841101
-99.8441113281,45.469296875,1405.5884907291163
-90.0071777344,47.4452832031,1074.9248468995554
-88.9897851562,44.6259765625,1157.80749507441
-95.2203613281,45.3936816406,1118.296927185554
-99.04453125,47.0870410156,1454.8907942980445
-90.1902832031,46.5030029297,1190.4415414393059
-99.587890625,46.117734375,1443.0279817579008
-112.725449219,46.6367382812,1985.2419483177946
-85.8358203125,46.3543652344,873.1058782282252
-92.3956542969,45.1256982422,1184.9017191980909
-102.149931641,46.44265625,1471.1780499434703
-95.5104980469,45.1695507813,1279.6532515488138
-91.2607324219,45.2717431641,1019.2382463928643
-103.867314453,46.7208496094,1374.0973334857972
-106.454550781,47.0679492188,1570.9838604209144
-92.209296875,45.0791064453,1020.2683422250863
-94.5222753906,47.8483789062,1204.240259324304
-94.1521289062,46.3237011719,1242.2019570089594
-97.5166210938,45.2186425781,1080.7724656678922
-94.804453125,45.895390625,1178.8801753875894
-105.587226563,45.9572460938,1731.4682720805492
-100.163300781,45.2945947266,1299.6958113306152
-101.507304687,46.2043164063,1331.4149093346145
-88.0145898438,46.5674560547,880.7598861836082
-96.9053125,46.7325878906,1289.8164155332906
-98.0575195312,46.3485449219,1393.2419794484597
-101.512910156,48.4220703125,1282.2299901516756
-93.8205761719,48.4850439453,1362.351320257838
-97.1219042969,48.4055566406,1186.6102575961245
-94.2688867187,44.663125,1092.07599794654
-99.0736328125,45.4202246094,1208.2944528870898
-95.8916113281,46.3133154297,1171.97016433154
-102.380791016,48.3442773438,1401.968736692591
-98.5766113281,43.5409472656,1315.8876862304726
-94.6793652344,49.0922460937,1091.328169601352
-97.8696875,47.8247558594,1514.4912148834767
-85.2141113281,47.4416699219,826.9190819437546
-90.795859375,47.6615429687,948.7112840709018
-97.3835742187,46.49046875,1270.820827170862
-101.308730469,46.9789257812,1388.9979829938063
-102.627138672,47.02,1479.1568397672104
-93.315078125,46.1239257813,1088.452684304323
-101.05265625,49.2343164063,1403.2066041155265
-92.9608398437,43.5796582031,1027.401933630347
-98.5396191406,47.4557617187,1390.7210165303418
-108.069804687,46.766875,1516.6869722555575
-93.5752539062,45.8699511719,1018.7886934865031
-95.0156835937,48.1173632813,1118.7852616266625
-94.7156445313,44.6450585938,1231.670382132567
-94.1480664062,47.4268066406,1009.8584953621785
-100.910488281,46.6993066406,1388.9737189682455
-98.5098339844,46.1429785156,1316.3718496193244
-89.7602441406,46.2164550781,960.6926038323179
-97.0377246094,47.1883056641,1143.5867370057306
-90.8983789063,46.8428710937,908.1580495592472
-104.854003906,47.8485449219,1449.5386585546837
-86.0753613281,47.7900341797,852.6612279947351
-91.9154394531,48.4616699219,1021.6456157499758
-95.42296875,47.1104150391,1171.161312966411
-89.8433886719,47.2152392578,995.3205270685697
-88.83734375,49.8093847656,918.8700248248291
-87.7300683594,48.2313818359,968.1598489414529
-92.1795703125,45.4411572266,1178.1456445059096
-97.7647167969,49.3272558594,1131.05234942898
-106.029726563,47.9677294922,1708.3687519660427
-92.8827148437,47.5332421875,839.7221211096019
-97.417578125,48.4613037109,1398.202289479262
-96.0287695313,49.1468945312,1363.0701415007097
-95.7033105469,47.5883642578,1234.1452688291151
-91.0588671875,49.9794726563,1242.7811110236141
-93.5791992188,48.5884326172,939.726451255621
-90.0037402344,47.4193847656,857.912472927248
-98.1024316406,48.4419824219,1405.3694952112705
-94.31265625,48.5289306641,1059.4277824207893
-93.746328125,49.0731640625,1080.9206543127848
-99.0042871094,47.5593505859,1295.2177429762587
-98.7166210938,46.1215576172,1242.6253945364015
-89.784453125,47.3580078125,1115.6042609667945
-100.358300781,49.3611425781,1155.844056181945
-103.866621094,48.0301708984,1323.455581581233
-96.6415722656,47.115625,1169.6296241002606
-87.0833789063,46.2935791016,900.8952373086919
-104.146054687,45.7501220703,1504.4705557320644
-86.6716699219,45.4026904297,812.8562697732162
-98.2456640625,46.3275878906,996.3738737184128
-88.1334960937,48.1899902344,1052.3943926350294
-97.6212011719,46.96109375,1097.120926298903
-91.9643847656,47.5196191406,1107.0792789298334
-99.3584179688,49.0593017578,1480.889333560587
-91.8444433594,45.2011328125,1062.5964409113506
-93.3847265625,47.9791894531,1014.8691243381304
-96.8575976562,45.4040625,1103.2046196986978
-99.1251269531,47.2263183594,1153.0331568649142
-88.7585742187,46.1953759766,1021.3192433570957
-93.8332226563,48.7498242187,1038.429025066681
-108.271835938,49.6845068359,1533.7795152212875
-93.5244238281,49.4287988281,1102.7637619659772
-93.318203125,48.6607714844,997.0366251313668
-92.7043164063,46.7913134766,1087.1074660846389
-97.8414941406,48.20640625,1163.5964334503453
-82.7268554688,48.8216210937,740.6856530585429
-97.3583203125,48.5235449219,1098.4738837141463
-96.1030371094,47.2031738281,1093.2878601139957
-101.533134766,47.6355273437,1316.9861043940753
-94.4679003906,47.3355175781,1221.9389266827584
-98.3169238281,47.9251269531,1054.150156600447
-97.7879296875,48.3506933594,1207.5713230273761
-98.4975585938,47.7603173828,1086.3734587298914
-98.9508203125,48.5614697266,1345.1791937844343
-93.5576660156,48.1284326172,1105.513122127151
-95.2822265625,48.1758837891,1053.6202089287667
-100.770292969,50.1424560547,1433.6257278305368
-87.053984375,48.4834472656,889.3424776645288
-96.5046679687,48.1713916016,1262.134946551643
-97.9295117188,48.5495996094,1147.4399539575422
-95.8853808594,47.8637402344,954.5193665495177
-94.1012207031,48.4494042969,954.5022393790541
-87.9136523438,49.1640380859,961.268810438906
-96.9023730469,47.697109375,994.1403781041544
-87.7469238281,47.7858154297,774.7450658200981
-96.9145214844,46.6402441406,1180.924237614048
-92.6371777344,47.1751660156,1128.4693438919235
-94.0490039062,45.4891699219,1111.3697459081359
-95.8926953125,49.3126855469,952.6782266035173
-102.861660156,48.0086181641,1326.9109010524621
-91.370625,47.8932763672,938.4612567109299
-91.3148046875,48.6671582031,1007.4411213449197
-94.1806054688,49.2520898437,1057.270510151751
-84.9438671875,47.5436279297,724.0032678697288
-91.3218945312,48.6450195312,862.2779664059884
-92.011953125,46.9647949219,937.8419981993817
-92.0138769531,47.4165722656,926.1375705387603
-105.256708984,48.3701416016,1417.4022997457132
-96.7019335937,47.5137939453,1071.7536229095922
-89.1436523438,50.0091845703,768.9860697230905
-91.9053808594,49.2387695312,1002.4266726162431
-95.18484375,47.270078125,901.2450999253018
-99.9598828125,47.6384765625,1245.465172515042
-91.6549316406,49.3142285156,1033.7273014111906
-87.1055566406,48.4154638672,860.5805219255353
-91.0385546875,48.2391113281,821.624155237382
-92.5051660156,47.5013818359,953.2303478173125
-86.4222949219,46.9178710938,811.9207258418088
-107.570351562,47.0316015625,1576.2269950474783
-93.2462597656,47.5384472656,910.2840109456632
-98.5329101562,48.1996191406,1049.5141365692045
-101.776230469,48.9697509766,1329.6439308711917
-91.5322753906,47.6325390625,992.5571700205028
-91.0234765625,48.8484716797,1089.785529367496
-88.4936132813,48.3311669922,849.7481714286941
-91.943671875,47.4124658203,900.6199680640862
-95.397265625,47.8776269531,919.5079985837319
-95.7952734375,50.8289746094,1060.959511589478
-95.67421875,47.0919335937,1070.5007300611228
-96.3592578125,48.6522753906,1048.2069987061368
-95.4810839844,46.2023046875,1230.080473897357
-89.4615429687,48.3611816406,896.0440612705612
-91.2613769531,48.3599072266,860.5736330067123
-98.2696582031,51.4744140625,1082.2770514330432
-97.0558984375,49.1931201172,1116.3057500731954
-89.77296875,46.7562402344,1016.6368029198492
-90.4158007812,48.24546875,765.7809232780517
-89.9999414063,49.1640722656,870.839593802025
-100.367158203,48.1806591797,1269.163218991489
-92.1577441406,46.4545800781,806.4538176972948
-85.9533496094,49.5033789062,749.5206974574887
-95.1627832031,49.9130664063,1119.3383640972725
